Name,description,timestamp,begin,end,altitudeMode,tessellate,extrude,visibility,drawOrder,icon,atr_gr_id,atr_gr_tipo,atr_gr_visible,atr_gr_tiene_q,atr_gr_alerta,equip_a_codigo,equip_a_observaciones,equip_a_estado_fecha,equip_a_fecha_declaracion,estado_id,infra_tipo,infra_descripcion,infra_interes,infra_senalizacion_externa,OGR_GEOM_WKT
,,,,,,-1,-1,-1,,,77632,4,false,true,,CRLIM00051,,2010-04-15T22:00:00Z,1985-10-15T23:00:00Z,1,2,Paso de piedras- Valderrueda,true,false,POINT (-3.081333387760377 41.759624308572242)
,,,,,,-1,-1,-1,,,77633,4,false,true,,CRLIM00052,,2010-04-15T22:00:00Z,1985-10-15T23:00:00Z,1,2,Paso de piedras- Peñas Rodadas,true,false,POINT (-3.075915036265513 41.755286668295788)
,,,,,,-1,-1,-1,,,77634,4,false,true,,CRLIM00053,,2010-04-15T22:00:00Z,1985-10-15T23:00:00Z,1,2,Paso de piedras- Salto Caballos,true,false,POINT (-3.062277729705518 41.746089759159204)
,,,,,,-1,-1,-1,,,77635,4,false,true,,CRLIM00054,,2010-04-15T22:00:00Z,1985-10-15T23:00:00Z,1,2,Paso de piedras- Rilosa,true,false,POINT (-3.145318056899113 41.834300304323484)
,,,,,,-1,-1,-1,,,77636,4,false,true,,CRLIM00055,,2010-04-15T22:00:00Z,1985-10-15T23:00:00Z,1,2,Paso de piedras- Siete Ojos,true,false,POINT (-3.107516537240381 41.792712213720485)
,,,,,,-1,-1,-1,,,77637,4,false,true,,CRLIM00056,,2010-04-15T22:00:00Z,1985-10-15T23:00:00Z,1,2,Paso de piedras-Pellejeros,true,false,POINT (-3.149010092401498 41.837213783966362)
,,,,,,-1,-1,-1,,,77638,4,false,true,,CRLIM00057,,2010-04-15T22:00:00Z,1985-10-15T23:00:00Z,1,2,Paso de piedras- Agualinos,true,false,POINT (-3.154749736212276 41.840007314286815)
,,,,,,-1,-1,-1,,,77639,4,false,true,,CRLIM00058,,2010-04-15T22:00:00Z,1985-10-15T23:00:00Z,1,2,Paso de piedras- Caider,true,false,POINT (-3.090853798437734 41.771794548091691)
,,,,,,-1,-1,-1,,,77640,4,false,true,,CRLIM00059,Ligado al aparcamiento Cueva Fria. Estructura de obra con puerta de madera.,2010-04-15T22:00:00Z,1985-10-15T23:00:00Z,1,10,Pontón grande de sabina-Cueva Fría,true,false,POINT (-3.055812909524744 41.738725379543261)
,,,,,,-1,-1,-1,,,77641,4,false,true,,CRLIM00060,Ligado al aparcamiento Cueva Fria. Estructura de obra con puerta de madera.,2010-04-15T22:00:00Z,1985-10-15T23:00:00Z,1,10,Pontón de sabina- Valdecea,true,false,POINT (-3.060304974393524 41.745721525924061)
,,,,,,-1,-1,-1,,,77642,4,false,true,,CRLIM00061,Red agua municipal,2010-04-15T22:00:00Z,1985-10-15T23:00:00Z,1,10,Pontón de sabina- Siete ojos,true,false,POINT (-3.106749428028563 41.794622389479947)
,,,,,,-1,-1,-1,,,77643,4,false,false,,CRLIM00078,Pontón utilizado para regulación de tráfico,2010-04-15T22:00:00Z,1985-10-15T23:00:00Z,1,10,Ponton de madera de sabina,true,false,POINT (-3.055103357901519 41.738671680148343)
,,,,,,-1,-1,-1,,,77644,4,false,true,,CRLIM00072,Red agua municipal,2010-04-15T22:00:00Z,1985-10-15T23:00:00Z,1,36,Siete ojos,true,false,POINT (-3.106567038828916 41.793505704706426)
,,,,,,-1,-1,-1,,,77645,4,false,true,,CRLIM00034,,2010-04-15T22:00:00Z,1985-10-15T23:00:00Z,1,9,Pasarela de madera en ermita,true,false,POINT (-3.067911182477579 41.750707138513036)
,,,,,,-1,-1,-1,,,77646,4,false,true,,CRLIM00035,,2010-04-15T22:00:00Z,1985-10-15T23:00:00Z,1,9,Pasarela de madera en ermita,true,false,POINT (-3.068190745480063 41.752153295576605)
,,,,,,-1,-1,-1,,,78545,4,false,true,,FCCIM00001,"Fin de la Senda. Es la cueva donde nace el río Pisuerga, denominada Fuente Cobre.",2009-12-16T23:00:00Z,2009-12-28T23:00:00Z,1,7,Fuente Cobre,false,false,POINT (-4.373026550668807 42.987049514832819)
,,,,,,-1,-1,-1,,,78546,4,false,true,,FCCIM00002,Pasarela de madera tratada con barandilla a ambos lados.,2009-12-16T23:00:00Z,2009-12-28T23:00:00Z,1,23,Pasarela madera,false,false,POINT (-4.38127418839829 42.989675368504969)
,,,,,,-1,-1,-1,,,78547,4,false,true,,FCCIM00003,,2009-12-16T23:00:00Z,2009-01-15T23:00:00Z,1,9,Puente primero,false,false,POINT (-4.756079384966571 42.978479687254442)
,,,,,,-1,-1,-1,,,78548,4,false,true,,FCCIM00004,,2009-12-16T23:00:00Z,2009-01-15T23:00:00Z,1,9,Puente segundo,false,false,POINT (-4.747717494655435 42.981629980549911)
,,,,,,-1,-1,-1,,,78549,4,false,true,,FCCIM00005,,2009-12-16T23:00:00Z,2009-01-15T23:00:00Z,1,9,Puente tercero,false,false,POINT (-4.746108174804522 42.992094643598996)
,,,,,,-1,-1,-1,,,78550,4,false,true,,FCCIM00006,Puerta de madera tratada con burladero.,2009-12-16T23:00:00Z,2010-02-01T23:00:00Z,1,4,Puerta con burladero,false,false,POINT (-4.520144833024764 42.829338056657122)
,,,,,,-1,-1,-1,,,78551,4,false,true,,FCCIM00007,Abrevadero de dos pilas forrado de piedra. Dispone de caño que puede ser usado como fuente por los caminantes de la senda.,2009-12-16T23:00:00Z,2010-02-01T23:00:00Z,1,1,Abrevadero,false,false,POINT (-4.524747875390714 42.831942354176476)
,,,,,,-1,-1,-1,,,78552,4,false,true,,FCCIM00008,Puerta de madera tratada con burladero lateral.,2009-12-16T23:00:00Z,2010-02-01T23:00:00Z,1,4,Puerta con burladero,false,false,POINT (-4.535164586510719 42.834108445540615)
,,,,,,-1,-1,-1,,,78553,4,false,true,,FCCIM00009,"Tramo de escaleras construido con madera en rollo de la propia zona. Desde la coordenada de arriba hasta 372877, 4744182.",2009-12-16T23:00:00Z,2010-02-01T23:00:00Z,1,37,Tramo de escaleras 1,false,false,POINT (-4.552437717701573 42.841304706349327)
,,,,,,-1,-1,-1,,,78554,4,false,true,,FCCIM00010,Banco de madera junto al trazado del camino.,2009-12-16T23:00:00Z,2010-02-01T23:00:00Z,1,14,Banco madera 1,false,false,POINT (-4.552905774398958 42.840938154413919)
,,,,,,-1,-1,-1,,,78555,4,false,true,,FCCIM00011,"Banco de madera construido con madera de la zona, al borde de la senda.",2009-12-16T23:00:00Z,2010-02-01T23:00:00Z,1,14,Banco madera 2,false,false,POINT (-4.553922712307494 42.840501115543042)
,,,,,,-1,-1,-1,,,78556,4,false,true,,FCCIM00012,Banco de madera construido con rollizos de la zona.,2009-12-16T23:00:00Z,2010-02-01T23:00:00Z,1,14,Banco madera 3,false,false,POINT (-4.555661386151947 42.839567987111231)
,,,,,,-1,-1,-1,,,78557,4,false,true,,FCCIM00013,"Tramo con bordillo de contención a base de tablones de madera. Desde la coordenada d arriba hasta 373042, 4744110.",2009-12-16T23:00:00Z,2010-02-01T23:00:00Z,1,17,Tramo bordillo de contención 1,false,false,POINT (-4.555575759533614 42.839569150705039)
,,,,,,-1,-1,-1,,,78558,4,false,true,,FCCIM00014,"Bancos de madera a pie de sendero, construídos con rollizos de madera de la zona.",2009-12-16T23:00:00Z,2010-02-01T23:00:00Z,1,14,Bancos de madera 4,false,false,POINT (-4.552850305731969 42.838723655080337)
,,,,,,-1,-1,-1,,,78559,4,false,true,,FCCIM00015,Tramo de escaleras creado con rollizos de madera de la zona. Va desde la coordenada de arriba hasta la baliza 49.,2009-12-16T23:00:00Z,2010-02-01T23:00:00Z,1,19,Tramo de escaleras 2,false,false,POINT (-4.547998626393336 42.836520081429811)
,,,,,,-1,-1,-1,,,78560,4,false,true,,FCCIM00016,Banco de rollizos de madera de la zona al borde del camino,2009-12-16T23:00:00Z,2010-02-01T23:00:00Z,1,14,Banco de madera 5,false,false,POINT (-4.546142980696914 42.836689240801888)
,,,,,,-1,-1,-1,,,78561,4,false,true,,FCCIM00017,Pasarela de madera tratada con barandilla en ambos lados.,2009-12-16T23:00:00Z,2010-02-01T23:00:00Z,1,23,Pasarela de madera,false,false,POINT (-4.542848568705098 42.839029987655394)
,,,,,,-1,-1,-1,,,78562,4,false,true,,FCCIM00018,"Pasarela de listones de madera, cubierta con tierra de la zona.",2009-12-16T23:00:00Z,2006-09-21T22:00:00Z,1,23,Pasarela de madera,false,false,POINT (-4.827680334859538 42.847280985366673)
,,,,,,-1,-1,-1,,,78563,4,false,true,,FCCIM00019,"Ruinas de antiguas edificaciones acondicionadas con barandillas de madera. 2 tramos de 15 y 6 metros con pasamanos de madera y dos cables de acero centrales y un tramo de 1,60 con 1 listón atravesado, sin cables.",2009-12-16T23:00:00Z,2006-09-21T22:00:00Z,1,21,Ruinas acondicionadas,false,false,POINT (-4.830129117943893 42.84856557449816)
,,,,,,-1,-1,-1,,,78564,4,false,true,,FCCIM00020,Portera de madera tratada que cierra el acceso a un camino que parte de la Senda del Pinar de Velilla. Compuesta de 2 hojas abatibles.,2009-12-16T23:00:00Z,2008-09-01T22:00:00Z,1,4,Portera de madera,false,false,POINT (-4.833889136496146 42.847010582539909)
,,,,,,-1,-1,-1,,,78565,4,false,true,,FCCIM00021,Muro de mampostería para contención del talud. Remate superior de hormigón con piedra incrustada.,2009-12-16T23:00:00Z,2006-09-19T22:00:00Z,1,17,Muro de piedra 1,false,false,POINT (-4.765017162813318 42.953116649919899)
,,,,,,-1,-1,-1,,,78566,4,false,true,,FCCIM00022,"Pasarela con estructura metálica, cubierta con barandilla de madera. Solera constituída co listones de madera.",2009-12-16T23:00:00Z,2006-09-19T22:00:00Z,1,23,Pasarela de madera,false,false,POINT (-4.792558707041578 42.958046351594575)
,,,,,,-1,-1,-1,,,78567,4,false,true,,FCCIM00023,"Puente que se encuentra en el trazado de la senda. Barandilla metálica con algún barrote roto. En general, no está en muy mal estado.",2009-12-16T23:00:00Z,2006-08-13T22:00:00Z,1,9,Puente con barandilla metálica,false,false,POINT (-4.473424474126673 42.922663815171525)
,,,,,,-1,-1,-1,,,78568,4,false,true,,FCCIM00024,"Murete de piedra de contención del talud, 43 m en 4 tramos consecutivos. Parte superior de losa de la misma piedra colocada a dos vertientes.",2009-12-16T23:00:00Z,2006-08-13T22:00:00Z,1,17,Muro de piedra 1,false,false,POINT (-4.474220257158979 42.92251171663964)
,,,,,,-1,-1,-1,,,78569,4,false,true,,FCCIM00025,Muro de contención del talud en mampostería coloración rojiza y remate superior a dos vertientes.,2009-12-16T23:00:00Z,2006-08-13T22:00:00Z,1,17,Muro de piedra 2,false,false,POINT (-4.477720075176206 42.91680928081518)
,,,,,,-1,-1,-1,,,78570,4,false,true,,FCCIM00026,"Muro de contención del talud, realizado en mampostería coloración rojiza. Remate superior con losas a dos vertientes.",2009-12-16T23:00:00Z,2006-08-13T22:00:00Z,1,17,Muro de piedra 3,false,false,POINT (-4.477334998928186 42.916075850018821)
,,,,,,-1,-1,-1,,,78571,4,false,true,,FCCIM00027,"Paso ganadero construído en mampostería de coloración rojiza, con puerta de metal y paso para personas.",2009-12-16T23:00:00Z,2006-08-13T22:00:00Z,1,38,Paso ganadero 1,false,false,POINT (-4.476105301692291 42.921017395509622)
,,,,,,-1,-1,-1,,,78572,4,false,true,,FCCIM00028,Paso ganadero con solera de barras metálicas y paso para personas de piedra coloración rojiza y pequeña valla de postes de madera tanalizada.,2009-12-16T23:00:00Z,2006-08-13T22:00:00Z,1,38,Paso ganadero 2,false,false,POINT (-4.483917004160491 42.915318388710645)
,,,,,,-1,-1,-1,,,78573,4,false,true,,FCCIM00029,Paso para personas evitando cerramiento ganadero. Realizado en mampostería de coloración rojiza.,2009-12-16T23:00:00Z,2006-08-13T22:00:00Z,1,38,Paso ganadero 3,false,false,POINT (-4.484538853783708 42.917603519674557)
,,,,,,-1,-1,-1,,,78574,4,false,true,,FCCIM00030,"Pasarela de madera tratada que rodea al Roblón. Barand. Ext. Nueva 35 módulos. Interior vieja 41 módulos. Módulos variables, sobre 1 m long. Faltan algunas maderas y hay algunas pintadas.",2009-12-16T23:00:00Z,2006-08-13T22:00:00Z,1,17,Barandilla de madera alrededor Roblón,false,false,POINT (-4.47715234637311 42.915609952583019)
,,,,,,-1,-1,-1,,,78575,4,false,true,,FCCIM00031,"Cuerda colocada a modo de pasamanos en zona de elevada pendiente. Colocada con 12 pivotes de madera de roble de 0,90x0,0115x0,0115 m con argolla superior metálica.",2009-12-16T23:00:00Z,2006-08-13T22:00:00Z,1,17,Cuerda pasamanos,false,false,POINT (-4.477554154593368 42.915505712171353)
,,,,,,-1,-1,-1,,,78576,4,false,true,,FCCIM00032,Paso para personas que evita tener que manipular el pastor eléctrico que atraviesa el camino. Elaborado con estacas de madera tanalizada. Actualmente el pastor eléctrico se ha cambiado de lugar por lo que no se utiliza y sería necesario en otro lugar.,2009-12-16T23:00:00Z,2006-08-13T22:00:00Z,2,2,Paso salva-pastor para personas,false,false,POINT (-4.468173009866904 42.945054394077864)
,,,,,,-1,-1,-1,,,78577,4,false,true,,FCCIM00033,"Muro de piedra de contención del talud. Parte superior a 2 vertientes. Coloración rojiza. 28 m de longitud, aprox.",2009-12-16T23:00:00Z,2006-08-13T22:00:00Z,1,17,Muro de piedra 1,false,false,POINT (-4.465058279809607 42.943446418952327)
,,,,,,-1,-1,-1,,,78578,4,false,true,,FCCIM00034,"Muro de piedra de contención del talud. Parte superior a 2 vertientes. Coloración rojiza. 37 m de longitud, aprox.",2009-12-16T23:00:00Z,2006-08-13T22:00:00Z,1,17,Muro de piedra 2,false,false,POINT (-4.465506873526874 42.943755845784025)
,,,,,,-1,-1,-1,,,78579,4,false,true,,FCCIM00035,"Banco de piedra, junto a la pasarela de madera del bosque fósil.",2009-12-16T23:00:00Z,2006-08-13T22:00:00Z,3,14,Banco de piedra 1,false,false,POINT (-4.472086193947043 42.945184223990729)
,,,,,,-1,-1,-1,,,78580,4,false,true,,FCCIM00036,"Banco de piedra, junto a la pasarela de madera del bosque fósil.",2009-12-16T23:00:00Z,2006-08-13T22:00:00Z,1,14,Banco de piedra 2,false,false,POINT (-4.472449703136052 42.945521732379426)
,,,,,,-1,-1,-1,,,78581,4,false,true,,FCCIM00037,"Banco de piedra, junto a la pasarela de madera del bosque fósil.",2009-12-16T23:00:00Z,2006-08-13T22:00:00Z,1,14,Banco de piedra 3,false,false,POINT (-4.472499576238579 42.94555711014484)
,,,,,,-1,-1,-1,,,78582,4,false,true,,FCCIM00038,"Banco de piedra que describe un semicírculo, alrededor de un roble que está al borde del camino.",2009-12-16T23:00:00Z,2006-08-13T22:00:00Z,1,14,"Banco de piedra 4, rodea árbol",false,false,POINT (-4.475142503766802 42.947927371685964)
,,,,,,-1,-1,-1,,,78583,4,false,true,,FCCIM00039,Barandilla de madera de roble. Bastante aviejada y oscurecida por las duras condiciones climáticas del lugar.,2009-12-16T23:00:00Z,2006-08-13T22:00:00Z,1,17,Barandilla de madera Bosque Fósil,false,false,POINT (-4.47247528349151 42.945566427561374)
,,,,,,-1,-1,-1,,,78584,4,false,true,,FCCIM00040,"Cuerda sujeta entre 8 pivotes de madera de roble de 0,90 x 0,115 x 0,115 m con argolla superior metálica, colocada a modo de pasamanos junto zona con escalones de cierta pendiente.",2009-12-16T23:00:00Z,2006-08-13T22:00:00Z,1,17,Cuerda pasamanos con pivotes de madera,false,false,POINT (-4.475919684817192 42.948646744788192)
,,,,,,-1,-1,-1,,,78585,4,false,true,,FCCIM00041,Paso salvacunetas constituído por losas de piedra caliza. Una de ellas se encuentra rota.,2009-12-16T23:00:00Z,2006-09-10T22:00:00Z,3,21,Paso salvacunetas,false,false,POINT (-4.466196760115935 42.94493565157353)
,,,,,,-1,-1,-1,,,78586,4,false,true,,FCCIM00042,"Plazuela junto a la carretera en Valle de Santullán. Está delimitado por un estacado de madera tratada de 29 tramos de 1,80 de long y 0,70 de altura.",2009-12-16T23:00:00Z,2010-02-08T23:00:00Z,1,21,Plazuela en Valle de Santullán,false,false,POINT (-4.346949343915375 42.903520686628752)
,,,,,,-1,-1,-1,,,78587,4,false,true,,FCCIM00043,Pasarela de madera tratada con barandillas a ambos lados.,2009-12-16T23:00:00Z,2010-02-08T23:00:00Z,1,23,Pasarela 1,false,false,POINT (-4.337097839731686 42.906211636091328)
,,,,,,-1,-1,-1,,,78588,4,false,true,,FCCIM00044,Pasarela de madera tratada con barandilla a ambos lados.,2009-12-16T23:00:00Z,2010-02-08T23:00:00Z,1,23,Pasarela 2,false,false,POINT (-4.331076467517149 42.907038240682098)
,,,,,,-1,-1,-1,,,78589,4,false,true,,FCCIM00045,"Abrevadero para ganado, forrado en piedra.",2009-12-16T23:00:00Z,2010-02-16T23:00:00Z,1,1,Abrevadero 1,false,false,POINT (-4.321544727994962 42.894937815601494)
,,,,,,-1,-1,-1,,,85297,4,false,false,,OJGIM0170,,2010-04-26T22:00:00Z,1996-03-13T23:00:00Z,1,17,Equipamiento del área recreativa Pico Angel,false,false,POINT (-3.653319895580901 43.066518723420948)
,,,,,,-1,-1,-1,,,78591,4,false,true,,FCCIM00047,"Abrevadero viejo, sin encanchar en piedra y roto por uno de los extremos.",2009-12-16T23:00:00Z,2010-02-24T23:00:00Z,4,1,Abrevadero 2 viejo,false,false,POINT (-4.333785124536701 42.890626492841001)
,,,,,,-1,-1,-1,,,78592,4,false,true,,FCCIM00048,Zona de la senda en escalones con talanquera de madera tratada a modo de barandilla exterior de protección de 12 tramos de 2x1m. En el interior hay un cierre de malla ganadera.,2009-12-16T23:00:00Z,2010-02-24T23:00:00Z,1,19,Escaleras con protección,false,false,POINT (-4.333667605771382 42.894265913121792)
,,,,,,-1,-1,-1,,,78593,4,false,true,,FCCIM00049,Abrevadero forrado en piedra. Junto a él hay una de las esculturas de la senda.,2009-12-16T23:00:00Z,2010-02-24T23:00:00Z,1,1,Abrevadero 3,false,false,POINT (-4.345581043866122 42.900871282430479)
,,,,,,-1,-1,-1,,,78594,4,false,true,,FCCIM00050,Banderola direccional sobre poste alto.,2009-12-16T23:00:00Z,2010-02-24T23:00:00Z,1,1,Banderola 139,false,false,POINT (-4.335199228738205 42.903379195504755)
,,,,,,-1,-1,-1,,,78595,4,false,true,,FCCIM00080,"Dos postes de base cuadrada, de piedra que hacen las veces de entrada al Área Recreativa.",2009-12-16T23:00:00Z,2009-12-28T23:00:00Z,1,39,Postes de piedra,false,false,POINT (-4.758606141397733 42.929757171554108)
,,,,,,-1,-1,-1,,,85298,4,false,false,,OJGIM0171,,2010-04-26T22:00:00Z,1996-03-13T23:00:00Z,2,52,Torre de vigilancia de Bedón,false,false,POINT (-3.531713863114952 43.04418479650775)
,,,,,,-1,-1,-1,,,78597,4,false,true,,FCCIM00082,Canaleta para evacuación de agua junto al muro de piedra.,2009-12-16T23:00:00Z,2006-07-11T22:00:00Z,1,40,Canaleta evacuación de agua,false,false,POINT (-4.472175404493381 42.924237734955106)
,,,,,,-1,-1,-1,,,85299,4,false,false,,OJGIM0172,,2010-04-26T22:00:00Z,1996-03-13T23:00:00Z,2,52,Torre de vigilacia de Colladío,false,false,POINT (-3.718400777350199 43.055535656862148)
,,,,,,-1,-1,-1,,,85300,4,false,false,,OJGIM0173,,2010-04-26T22:00:00Z,1996-03-13T23:00:00Z,2,14,,false,false,POINT (-3.665561314743191 43.052479498778531)
,,,,,,-1,-1,-1,,,85301,4,false,false,,OJGIM0174,,2010-04-26T22:00:00Z,1996-03-13T23:00:00Z,2,14,,false,false,POINT (-3.666300255116706 43.052682313046773)
,,,,,,-1,-1,-1,,,85302,4,false,false,,OJGIM0175,,2010-04-26T22:00:00Z,1996-03-13T23:00:00Z,2,1,,false,false,POINT (-3.665360549755772 43.032768763405173)
,,,,,,-1,-1,-1,,,78599,4,false,true,,FCCIM00084,"Talanquera de madera de rollizos de madera. Son 25 tramos de 1,60 m de longitud y 1,05 m de altura. Con dos rollizos horizontales. Los rollizos no están torneados por lo que quedan astillas en la superficie de la madera.",2009-12-16T23:00:00Z,2008-06-08T22:00:00Z,3,15,Barandilla de madera,false,false,POINT (-4.64541526744149 42.908758136980197)
,,,,,,-1,-1,-1,,,72465,4,false,false,,ARDIM00001,GR-14 Tramo Moral de Sayago-Villadepera,2009-12-14T23:00:00Z,2009-12-14T23:00:00Z,1,4,Portera metálica y paso canadiense para ganado,false,false,POINT (-6.105287037184004 41.484787235193657)
,,,,,,-1,-1,-1,,,78601,4,false,true,,FCCIM00086,Murete de piedra que delimita las plazas de aparcamiento por el frente.,2009-12-16T23:00:00Z,2008-08-26T22:00:00Z,1,17,Murete de piedra,false,false,POINT (-4.458664950812234 43.041662334935701)
,,,,,,-1,-1,-1,,,78602,4,false,true,,FCCIM00087,"Talanquera de madera de sabina compuesta de 21 tramos de 1,25 m cada uno, con una altura de 60 cm. Está colocado y anclado sobre el murete de piedra.",2009-12-16T23:00:00Z,2008-08-26T22:00:00Z,1,17,Barandilla madera,false,false,POINT (-4.458664950812234 43.041662334935701)
,,,,,,-1,-1,-1,,,78603,4,false,true,,FCCIM00088,Camino de acceso desde el aparcamiento hasta el mirador. Es de hormigón impreso.,2009-12-16T23:00:00Z,2009-12-28T23:00:00Z,1,37,Camino de acceso,false,false,POINT (-4.724179651756764 42.907418197375058)
,,,,,,-1,-1,-1,,,78604,4,false,true,,FCCIM00089,Talanquera de madera tratada que bordea uno de los laterales del camino.,2009-12-16T23:00:00Z,2009-12-28T23:00:00Z,1,17,Talanquera de madera del camino,false,false,POINT (-4.724179651756764 42.907418197375058)
,,,,,,-1,-1,-1,,,78605,4,false,true,,FCCIM00090,"Dols bancos de madera tratada, con respaldo, a ambos lados del mirador.",2009-12-16T23:00:00Z,2009-12-28T23:00:00Z,1,14,Bancos de madera,false,false,POINT (-4.724179651756764 42.907418197375058)
,,,,,,-1,-1,-1,,,78606,4,false,true,,FCCIM00091,"Subida de acceso desde el aparcamiento al mirador. Con dos zonas, una de rampa y otra con 4 escalones. Separadas ambas por una zona ajardinada, con pequeños árboles con protectores.",2009-12-16T23:00:00Z,2006-09-11T22:00:00Z,1,37,Acceso al mirador,false,false,POINT (-4.645076980041555 42.908474844463072)
,,,,,,-1,-1,-1,,,78607,4,false,true,,FCCIM00092,Pivote de madera con candado que imposibilita el acceso de los coches al mirador desde el aparcamiento. Está en la parte baja de la rampa de acceso.,2009-12-16T23:00:00Z,2006-09-11T22:00:00Z,1,41,Pivote prohibido paso vehículos,false,false,POINT (-4.645076980041555 42.908474844463072)
,,,,,,-1,-1,-1,,,78608,4,false,true,,FCCIM00093,"Tramos de 1,15. banco1: 3 tramos, banco2: 2 tramos, banco3: 6 tramos, banco4: 3 tramos. Estructura en mampostería de piedra y asiento de tablones de madera tratada.",2009-12-16T23:00:00Z,2009-03-12T23:00:00Z,1,14,Bancos,false,false,POINT (-4.501482362897423 42.975754098427913)
,,,,,,-1,-1,-1,,,78609,4,false,true,,FCCIM00094,"Barandilla de forja en forma de semicirculo con 5 largueros horizontales. Postes exteriores de madera tratada. Barandilla1 6 tramos, barand2: 4 tramos, barand3: 14 tramos, barand4: 4 tramos",2009-12-16T23:00:00Z,2009-03-12T23:00:00Z,1,15,Barandillas,false,false,POINT (-4.501482362897423 42.975754098427913)
,,,,,,-1,-1,-1,,,78610,4,false,true,,FCCIM00095,Pivotes de madera tratada clavados en el suelo delimitando la superficie del mirador.,2009-12-16T23:00:00Z,2010-02-25T23:00:00Z,1,41,Pivotes delimitación,false,false,POINT (-4.501482362897423 42.975754098427913)
,,,,,,-1,-1,-1,,,78611,4,false,true,,FCCIM00096,,2009-12-16T23:00:00Z,2010-05-30T22:00:00Z,1,7,"Fuente de la Reana, fuente arquelógica romana.",false,false,POINT (-4.845968018141895 42.823274610822416)
,,,,,,-1,-1,-1,,,78612,4,false,true,,FCCIM00097,,2009-12-16T23:00:00Z,2000-07-26T22:00:00Z,1,35,Dos pasos canadienses metálicos que dan entrada a los vehículos al aparcamiento.,false,false,POINT (-4.429124663790065 42.989690387993058)
,,,,,,-1,-1,-1,,,79050,4,true,false,,FNTIM00001,Junto a la Casa del Parque,2010-05-27T22:00:00Z,1998-11-11T23:00:00Z,1,9,Puente madera,false,false,POINT (-2.857988874305872 41.724267023429043)
,,,,,,-1,-1,-1,,,79051,4,true,false,,FNTIM00002,Junto al Punto de infomración,2010-05-27T22:00:00Z,1998-11-11T23:00:00Z,1,9,Puente madera,false,false,POINT (-2.858431919206207 41.730563456957519)
,,,,,,-1,-1,-1,,,79052,4,true,false,,FNTIM00003,Junto al Punto de infomración,2010-05-27T22:00:00Z,1998-11-11T23:00:00Z,1,23,Pasarela de madera apta personas con discapacidad,false,false,POINT (-2.857853140780667 41.731301315259905)
,,,,,,-1,-1,-1,,,79053,4,true,false,,FNTIM00004,En la senda a La Fuentona,2010-05-27T22:00:00Z,1998-11-11T23:00:00Z,1,9,Puente madera,false,false,POINT (-2.859306405922877 41.732059690542286)
,,,,,,-1,-1,-1,,,79054,4,true,false,,FNTIM00005,En la senda a La Fuentona,2010-05-27T22:00:00Z,1998-11-11T23:00:00Z,1,9,Puente madera,false,false,POINT (-2.862548535005013 41.734135220473263)
,,,,,,-1,-1,-1,,,79055,4,true,false,,FNTIM00006,En la senda a La Fuentona,2010-05-27T22:00:00Z,1998-11-11T23:00:00Z,1,19,Escalera de obra con barandilla,false,false,POINT (-2.857756967855931 41.7312921892633)
,,,,,,-1,-1,-1,,,79056,4,true,false,,FNTIM00007,En la senda a La Fuentona,2010-05-27T22:00:00Z,1998-11-11T23:00:00Z,1,14,Banco de madera,false,false,POINT (-2.859162292096595 41.731978451141075)
,,,,,,-1,-1,-1,,,79057,4,true,false,,FNTIM00008,En la senda a La Fuentona,2010-05-27T22:00:00Z,1998-11-11T23:00:00Z,1,14,Banco de madera,false,false,POINT (-2.862813153540096 41.734099508783402)
,,,,,,-1,-1,-1,,,79058,4,true,false,,FNTIM00009,En  La Fuentona,2010-05-27T22:00:00Z,1998-11-11T23:00:00Z,1,14,Banco de madera,false,false,POINT (-2.863629494330024 41.734730969147087)
,,,,,,-1,-1,-1,,,79059,4,true,false,,FNTIM00010,En la pista de acceso a La Fuentona,2010-05-27T22:00:00Z,1998-11-11T23:00:00Z,1,26,,false,false,POINT (-2.858392091641816 41.726798486390969)
,,,,,,-1,-1,-1,,,79060,4,true,false,,FNTIM00011,4 bancos en el porche del punto de observación,2010-05-27T22:00:00Z,1998-11-11T23:00:00Z,1,14,4 bancos de madera,false,false,POINT (-2.858538514463758 41.731302161061521)
,,,,,,-1,-1,-1,,,79061,4,true,false,,FNTIM00012,Dentro del Ojo de la Fuentona,2010-05-27T22:00:00Z,1998-11-11T23:00:00Z,1,42,"Camara de ""En vivo y en directo""",false,false,POINT (-2.86390640564713 41.734569171810662)
,,,,,,-1,-1,-1,,,79062,4,true,false,,FNTIM00013,En la senda a La Fuentona,2010-05-27T22:00:00Z,1998-11-11T23:00:00Z,1,15,,false,false,POINT (-2.863269363360314 41.734442317813347)
,,,,,,-1,-1,-1,,,79063,4,true,false,,FNTIM00014,En el area recreativa de la Virgen del Valle,2010-05-27T22:00:00Z,1998-11-11T23:00:00Z,1,17,Vallado de seguridad en ladera junto al area recreativa,false,false,POINT (-2.857838009021787 41.727257158815625)
,,,,,,-1,-1,-1,,,79064,4,true,false,,FNTIM00015,En la senda a La Fuentona,2010-05-27T22:00:00Z,1998-11-11T23:00:00Z,1,3,,false,false,POINT (-2.859306405922877 41.732059690542286)
,,,,,,-1,-1,-1,,,79065,4,true,true,,FNTIM00016,En la entrada de la pista a la fuentona,2010-05-27T22:00:00Z,1998-11-11T23:00:00Z,1,43,Contenedores basura,false,false,POINT (-2.858143446921287 41.725050822961876)
